Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time,CH2 Voltage,CH2 Current,CH2 Time
1,1,21,999.99900E-003,18.23040E-009,2.54608E+000,-47.93970E+000,-420.00000E-012,2.44093E+000
1,1,22,999.99800E-003,18.91310E-009,2.66685E+000,-47.33670E+000,1.03100E-009,2.56759E+000
1,1,23,1.00000E+000,20.39100E-009,2.78775E+000,-46.73370E+000,936.00000E-012,2.68888E+000
1,1,24,1.00000E+000,20.39120E-009,2.90850E+000,-46.13070E+000,877.00000E-012,2.80925E+000
1,1,25,1.00000E+000,20.89790E-009,3.04634E+000,-45.52760E+000,845.00000E-012,2.92990E+000
1,1,26,1.00000E+000,21.75180E-009,3.16722E+000,-44.92460E+000,-87.00000E-012,3.07123E+000
1,1,27,999.99500E-003,22.13300E-009,3.28795E+000,-44.32160E+000,-275.00000E-012,3.19211E+000
1,1,28,999.99900E-003,22.97240E-009,3.40871E+000,-43.71860E+000,699.00000E-012,3.30947E+000
1,1,29,999.99900E-003,23.09280E-009,3.54652E+000,-43.11560E+000,434.00000E-012,3.43055E+000
1,1,30,1.00000E+000,24.51870E-009,3.66732E+000,-42.51260E+000,972.00000E-012,3.56811E+000
1,1,31,1.00000E+000,24.87010E-009,3.78806E+000,-41.90950E+000,-415.00000E-012,3.69220E+000
1,1,32,1.00000E+000,25.48070E-009,3.90880E+000,-41.30650E+000,-658.00000E-012,3.81286E+000
1,1,33,1.00000E+000,25.99010E-009,4.04861E+000,-40.70350E+000,306.00000E-012,3.93029E+000
1,1,34,999.99600E-003,26.34120E-009,4.16939E+000,-40.10050E+000,-887.00000E-012,4.07351E+000
1,1,35,999.99900E-003,27.44950E-009,4.29079E+000,-39.49750E+000,-829.00000E-012,4.19695E+000
1,1,36,1.00000E+000,27.70610E-009,4.41158E+000,-38.89450E+000,-982.00000E-012,4.31564E+000
1,1,37,1.00000E+000,28.65680E-009,4.54897E+000,-38.29150E+000,-920.00000E-012,4.43644E+000
1,1,38,999.99900E-003,28.89960E-009,4.66978E+000,-37.68840E+000,-883.00000E-012,4.57391E+000
1,1,39,1.00000E+000,29.71490E-009,4.79052E+000,-37.08540E+000,-1.02400E-009,4.69462E+000
1,1,40,999.99600E-003,30.67980E-009,4.91156E+000,-36.48240E+000,-451.00000E-012,4.81245E+000
1,1,41,999.99800E-003,31.30250E-009,5.05021E+000,-35.87940E+000,-533.00000E-012,4.93349E+000
1,1,42,1.00000E+000,32.38460E-009,5.17101E+000,-35.27640E+000,-38.00000E-012,5.07165E+000
1,1,43,999.99700E-003,33.47510E-009,5.29176E+000,-34.67340E+000,-833.00000E-012,5.19589E+000
1,1,44,1.00000E+000,34.80770E-009,5.41256E+000,-34.07040E+000,-583.00000E-012,5.31671E+000
1,1,45,999.99700E-003,36.35770E-009,5.55147E+000,-33.46730E+000,-372.00000E-012,5.43737E+000
1,1,46,999.99800E-003,37.06220E-009,5.67248E+000,-32.86430E+000,-819.00000E-012,5.57362E+000
1,1,47,1.00000E+000,38.65940E-009,5.79320E+000,-32.26130E+000,-459.00000E-012,5.69391E+000
1,1,48,1.00000E+000,40.26890E-009,5.91394E+000,-31.65830E+000,-283.00000E-012,5.81812E+000
1,1,49,999.99700E-003,41.87190E-009,6.05271E+000,-31.05530E+000,-96.00000E-012,5.93878E+000
1,1,50,1.00000E+000,44.85370E-009,6.17352E+000,-30.45230E+000,-127.00000E-012,6.07761E+000
1,1,51,1.00000E+000,46.69840E-009,6.29425E+000,-29.84920E+000,-82.00000E-012,6.19838E+000
1,1,52,1.00000E+000,49.04940E-009,6.41540E+000,-29.24620E+000,775.00000E-012,6.32079E+000
1,1,53,999.99500E-003,50.31000E-009,6.55393E+000,-28.64320E+000,79.00000E-012,6.43693E+000
1,1,54,999.99700E-003,53.71720E-009,6.67476E+000,-28.04020E+000,-168.00000E-012,6.57554E+000
1,1,55,1.00000E+000,55.80070E-009,6.79549E+000,-27.43720E+000,208.00000E-012,6.69612E+000
1,1,56,999.99900E-003,58.08990E-009,6.91623E+000,-26.83420E+000,386.00000E-012,6.81698E+000
1,1,57,999.99500E-003,59.88270E-009,7.05809E+000,-26.23120E+000,309.00000E-012,6.93773E+000
1,1,58,1.00000E+000,62.33120E-009,7.17905E+000,-25.62810E+000,1.03200E-009,7.07980E+000
1,1,59,999.99600E-003,65.86980E-009,7.30094E+000,-25.02510E+000,1.36200E-009,7.20182E+000
1,1,60,1.00000E+000,68.09290E-009,7.42166E+000,-24.42210E+000,1.79500E-009,7.32229E+000
1,1,61,1.00000E+000,72.33750E-009,7.55625E+000,-23.81910E+000,273.00000E-012,7.44653E+000
1,1,62,1.00001E+000,75.08790E-009,7.67706E+000,-23.21610E+000,1.07500E-009,7.58112E+000
1,1,63,999.99600E-003,78.04590E-009,7.79780E+000,-22.61310E+000,943.00000E-012,7.70194E+000
1,1,64,1.00001E+000,81.66640E-009,7.91855E+000,-22.01010E+000,1.29900E-009,7.81930E+000
1,1,65,1.00000E+000,83.31880E-009,8.05845E+000,-21.40700E+000,1.23400E-009,7.94000E+000
1,1,66,999.99100E-003,88.65770E-009,8.17934E+000,-20.80402E+000,1.26700E-009,8.08088E+000
1,1,67,1.00001E+000,90.47670E-009,8.30007E+000,-20.20101E+000,184.00000E-012,8.20576E+000
1,1,68,1.00000E+000,93.58230E-009,8.42087E+000,-19.59799E+000,345.00000E-012,8.32495E+000
1,1,69,999.99800E-003,97.49460E-009,8.55867E+000,-18.99497E+000,185.00000E-012,8.44562E+000
1,1,70,1.00000E+000,100.98620E-009,8.68028E+000,-18.39196E+000,679.00000E-012,8.58353E+000
1,1,71,999.99900E-003,105.46000E-009,8.80690E+000,-17.78894E+000,1.31100E-009,8.70178E+000
1,1,72,1.00000E+000,109.93100E-009,8.92958E+000,-17.18593E+000,6.00000E-012,8.82832E+000
1,1,73,1.00000E+000,114.42200E-009,9.07720E+000,-16.58291E+000,-305.00000E-012,8.95112E+000
1,1,74,1.00000E+000,119.21400E-009,9.19926E+000,-15.97990E+000,755.00000E-012,9.10258E+000
1,1,75,1.00000E+000,122.88500E-009,9.32119E+000,-15.37688E+000,109.00000E-012,9.22517E+000
1,1,76,1.00000E+000,129.94300E-009,9.44308E+000,-14.77387E+000,1.17800E-009,9.34267E+000
1,1,77,1.00000E+000,132.18100E-009,9.57501E+000,-14.17085E+000,891.00000E-012,9.46449E+000
1,1,78,1.00000E+000,137.26200E-009,9.69699E+000,-13.56784E+000,1.55200E-009,9.59644E+000
1,1,79,1.00000E+000,141.24700E-009,9.81888E+000,-12.96482E+000,1.54500E-009,9.71849E+000
1,1,80,1.00000E+000,148.04300E-009,9.94076E+000,-12.36181E+000,1.36400E-009,9.84042E+000
1,1,81,1.00000E+000,152.00100E-009,10.07251E+000,-11.75879E+000,1.04100E-009,9.96230E+000
1,1,82,1.00000E+000,157.50900E-009,10.19470E+000,-11.15578E+000,648.00000E-012,10.09404E+000
1,1,83,999.99900E-003,161.48600E-009,10.31693E+000,-10.55276E+000,1.26900E-009,10.21624E+000
1,1,84,1.00000E+000,164.68200E-009,10.43881E+000,-9.94975E+000,1.52000E-009,10.33848E+000
1,1,85,1.00000E+000,171.66200E-009,10.57401E+000,-9.34673E+000,158.00000E-012,10.46364E+000
1,1,86,999.99900E-003,179.80000E-009,10.69599E+000,-8.74372E+000,1.27600E-009,10.59559E+000
1,1,87,1.00000E+000,188.01800E-009,10.81787E+000,-8.14070E+000,1.57500E-009,10.71747E+000
1,1,88,999.99900E-003,191.97200E-009,10.93976E+000,-7.53769E+000,298.00000E-012,10.84256E+000
1,1,89,1.00000E+000,193.69700E-009,11.08246E+000,-6.93467E+000,992.00000E-012,10.96138E+000
1,1,90,999.99900E-003,200.31700E-009,11.20439E+000,-6.33166E+000,-775.00000E-012,11.10726E+000
1,1,91,1.00000E+000,209.50900E-009,11.32635E+000,-5.72864E+000,-69.00000E-012,11.22591E+000
1,1,92,999.99900E-003,214.96500E-009,11.44823E+000,-5.12563E+000,-164.00000E-012,11.35115E+000
1,1,93,1.00000E+000,219.68000E-009,11.57677E+000,-4.52261E+000,55.00000E-012,11.46971E+000
1,1,94,999.99900E-003,230.43100E-009,11.69898E+000,-3.91960E+000,311.00000E-012,11.60162E+000
1,1,95,1.00000E+000,235.13700E-009,11.82172E+000,-3.31658E+000,1.09800E-009,11.72047E+000
1,1,96,999.99900E-003,242.74100E-009,11.94365E+000,-2.71357E+000,652.00000E-012,11.84316E+000
1,1,97,1.00000E+000,248.55300E-009,12.07740E+000,-2.11055E+000,-559.00000E-012,11.96848E+000
1,1,98,1.00000E+000,252.14800E-009,12.19933E+000,-1.50753E+000,1.72400E-009,12.09885E+000
1,1,99,1.00000E+000,258.44400E-009,12.32128E+000,-904.52200E-003,-526.00000E-012,12.22405E+000
1,1,100,1.00000E+000,264.25400E-009,12.44345E+000,-301.51100E-003,-748.00000E-012,12.34608E+000
1,1,101,1.00000E+000,268.72000E-009,12.58601E+000,301.51100E-003,-244.00000E-012,12.46498E+000
1,1,102,1.00000E+000,277.43800E-009,12.70793E+000,904.52500E-003,-71.00000E-012,12.60754E+000
1,1,103,1.00000E+000,286.34500E-009,12.82985E+000,1.50754E+000,900.00000E-012,12.73284E+000
1,1,104,999.99900E-003,293.60300E-009,12.95173E+000,2.11055E+000,1.02000E-009,12.85159E+000
1,1,105,1.00000E+000,298.40500E-009,13.08548E+000,2.71357E+000,2.11200E-009,12.97315E+000
1,1,106,1.00000E+000,302.62000E-009,13.20765E+000,3.31658E+000,310.00000E-012,13.10700E+000
1,1,107,1.00000E+000,308.81900E-009,13.32968E+000,3.91960E+000,947.00000E-012,13.22916E+000
1,1,108,999.99900E-003,314.25200E-009,13.45159E+000,4.52261E+000,1.87200E-009,13.35119E+000
1,1,109,999.99900E-003,321.70400E-009,13.58224E+000,5.12563E+000,2.39100E-009,13.47322E+000
1,1,110,999.99900E-003,327.60600E-009,13.70421E+000,5.72864E+000,824.00000E-012,13.60714E+000
1,1,111,999.99900E-003,333.88200E-009,13.82608E+000,6.33166E+000,1.77900E-009,13.72892E+000
1,1,112,999.99900E-003,342.12500E-009,13.94831E+000,6.93467E+000,2.87600E-009,13.85078E+000
1,1,113,999.99900E-003,347.68600E-009,14.08555E+000,7.53769E+000,3.96100E-009,13.97306E+000
1,1,114,1.00000E+000,352.84500E-009,14.20748E+000,8.14070E+000,4.20600E-009,14.11031E+000
1,1,115,999.99900E-003,361.08200E-009,14.32944E+000,8.74372E+000,5.13000E-009,14.22905E+000
1,1,116,1.00000E+000,367.82200E-009,14.45132E+000,9.34673E+000,6.53200E-009,14.35414E+000
1,1,117,1.00000E+000,372.45900E-009,14.58825E+000,9.94975E+000,8.36600E-009,14.47279E+000
1,1,118,1.00000E+000,379.40200E-009,14.71022E+000,10.55276E+000,9.03300E-009,14.60986E+000
1,1,119,1.00000E+000,388.92400E-009,14.83209E+000,11.15578E+000,10.34200E-009,14.73499E+000
1,1,120,999.99900E-003,392.83400E-009,14.95421E+000,11.75879E+000,11.60100E-009,14.85684E+000
1,1,121,1.00000E+000,400.36600E-009,15.08991E+000,12.36181E+000,14.19400E-009,14.97571E+000
1,1,122,999.99900E-003,407.22100E-009,15.21288E+000,12.96482E+000,15.31800E-009,15.11680E+000
1,1,123,1.00000E+000,412.33400E-009,15.33481E+000,13.56784E+000,16.94400E-009,15.23903E+000
1,1,124,999.99900E-003,414.64400E-009,15.45669E+000,14.17085E+000,20.79800E-009,15.35633E+000
1,1,125,999.99900E-003,421.54400E-009,15.58982E+000,14.77387E+000,23.52100E-009,15.47804E+000
1,1,126,999.99900E-003,424.98600E-009,15.71180E+000,15.37688E+000,27.18900E-009,15.61144E+000
1,1,127,1.00000E+000,430.93400E-009,15.83370E+000,15.97990E+000,28.98400E-009,15.73657E+000
1,1,128,1.00000E+000,436.66000E-009,15.95560E+000,16.58291E+000,33.31700E-009,15.85519E+000
1,1,129,1.00000E+000,442.65400E-009,16.08142E+000,17.18593E+000,36.49400E-009,15.97706E+000
1,1,130,999.99900E-003,449.78200E-009,16.20805E+000,17.78894E+000,40.79000E-009,16.10765E+000
1,1,131,1.00000E+000,454.81900E-009,16.33028E+000,18.39196E+000,45.36000E-009,16.22942E+000
1,1,132,1.00000E+000,459.53000E-009,16.45326E+000,18.99497E+000,48.80600E-009,16.35510E+000
1,1,133,999.99900E-003,468.09300E-009,16.59022E+000,19.59799E+000,54.48000E-009,16.47465E+000
1,1,134,1.00000E+000,475.74500E-009,16.71218E+000,20.20101E+000,58.07800E-009,16.61503E+000
1,1,135,999.99900E-003,474.38300E-009,16.83405E+000,20.80402E+000,62.67500E-009,16.73690E+000
1,1,136,1.00000E+000,483.31800E-009,16.95592E+000,21.40700E+000,69.20300E-009,16.85580E+000
1,1,137,1.00000E+000,486.15800E-009,17.09286E+000,22.01010E+000,74.73700E-009,16.97748E+000
1,1,138,1.00000E+000,493.34500E-009,17.21480E+000,22.61310E+000,81.29200E-009,17.11442E+000
1,1,139,999.99900E-003,498.25400E-009,17.33673E+000,23.21610E+000,86.93100E-009,17.23629E+000
1,1,140,1.00000E+000,504.81800E-009,17.45861E+000,23.81910E+000,92.55900E-009,17.36150E+000
1,1,141,999.99900E-003,508.67400E-009,17.59115E+000,24.42210E+000,99.85800E-009,17.48334E+000
1,1,142,1.00000E+000,512.78900E-009,17.71312E+000,25.02510E+000,106.89900E-009,17.61612E+000
1,1,143,1.00000E+000,515.65100E-009,17.83499E+000,25.62810E+000,114.89300E-009,17.73460E+000
1,1,144,999.99900E-003,521.36700E-009,17.95687E+000,26.23120E+000,122.19500E-009,17.85648E+000
1,1,145,1.00000E+000,526.52600E-009,18.09705E+000,26.83420E+000,129.70600E-009,17.97833E+000
1,1,146,1.00000E+000,532.40500E-009,18.21903E+000,27.43720E+000,138.49400E-009,18.11862E+000
1,1,147,999.99900E-003,536.18800E-009,18.34097E+000,28.04020E+000,147.22200E-009,18.24390E+000
1,1,148,1.00000E+000,542.22400E-009,18.46285E+000,28.64320E+000,157.64500E-009,18.36574E+000
1,1,149,999.99900E-003,545.73700E-009,18.60179E+000,29.24620E+000,167.10900E-009,18.48431E+000
1,1,150,1.00000E+000,553.22000E-009,18.72375E+000,29.84920E+000,178.05700E-009,18.62678E+000
1,1,151,1.00000E+000,555.55000E-009,18.84621E+000,30.45230E+000,187.79800E-009,18.74594E+000
1,1,152,1.00000E+000,558.13200E-009,18.96815E+000,31.05530E+000,199.41800E-009,18.87259E+000
1,1,153,1.00000E+000,565.66700E-009,19.09554E+000,31.65830E+000,208.71800E-009,18.99300E+000
1,1,154,1.00000E+000,569.11200E-009,19.21751E+000,32.26130E+000,219.69300E-009,19.12036E+000
1,1,155,1.00000E+000,575.90200E-009,19.33946E+000,32.86430E+000,234.00500E-009,19.24229E+000
1,1,156,999.99900E-003,585.59100E-009,19.46133E+000,33.46730E+000,247.58200E-009,19.36432E+000
1,1,157,999.99900E-003,587.99900E-009,19.60342E+000,34.07040E+000,259.93700E-009,19.48619E+000
1,1,158,999.99900E-003,592.33400E-009,19.72537E+000,34.67340E+000,272.93400E-009,19.62839E+000
1,1,159,1.00000E+000,598.90000E-009,19.84816E+000,35.27640E+000,287.20200E-009,19.75226E+000
1,1,160,1.00000E+000,607.96200E-009,19.97002E+000,35.87940E+000,300.50300E-009,19.87330E+000
1,1,161,999.99900E-003,613.71200E-009,20.10244E+000,36.48240E+000,314.90700E-009,19.99478E+000
1,1,162,999.99900E-003,613.61900E-009,20.22441E+000,37.08540E+000,329.74200E-009,20.12736E+000
1,1,163,1.00000E+000,612.35500E-009,20.34634E+000,37.68840E+000,345.41800E-009,20.24937E+000
1,1,164,1.00000E+000,621.31600E-009,20.46823E+000,38.29150E+000,360.34000E-009,20.37102E+000
1,1,165,1.00000E+000,619.60500E-009,20.60283E+000,38.89450E+000,375.72200E-009,20.49293E+000
1,1,166,999.99900E-003,627.10500E-009,20.72480E+000,39.49750E+000,393.86300E-009,20.62778E+000
1,1,167,999.99900E-003,630.09000E-009,20.84718E+000,40.10050E+000,408.42700E-009,20.75106E+000
1,1,168,1.00000E+000,641.06700E-009,20.96911E+000,40.70350E+000,427.17100E-009,20.87198E+000
1,1,169,1.00000E+000,647.11400E-009,21.10091E+000,41.30650E+000,445.47300E-009,20.99403E+000
1,1,170,999.99900E-003,652.78300E-009,21.22288E+000,41.90950E+000,464.20200E-009,21.12595E+000
1,1,171,1.00000E+000,655.74000E-009,21.34480E+000,42.51260E+000,483.24900E-009,21.24774E+000
1,1,172,999.99900E-003,660.74500E-009,21.46669E+000,43.11560E+000,501.19900E-009,21.36971E+000
1,1,173,1.00000E+000,668.90200E-009,21.60885E+000,43.71860E+000,518.37300E-009,21.49154E+000
1,1,174,1.00000E+000,670.49300E-009,21.73120E+000,44.32160E+000,540.44300E-009,21.63378E+000
1,1,175,1.00000E+000,674.57900E-009,21.85307E+000,44.92460E+000,562.51400E-009,21.75596E+000
1,1,176,999.99900E-003,679.01700E-009,21.97492E+000,45.52760E+000,587.80100E-009,21.87818E+000
1,1,177,1.00000E+000,681.06200E-009,22.10324E+000,46.13070E+000,606.84400E-009,21.99971E+000
1,1,178,1.00000E+000,684.00800E-009,22.22520E+000,46.73370E+000,625.87900E-009,22.12816E+000
1,1,179,1.00000E+000,690.61800E-009,22.34714E+000,47.33670E+000,645.51300E-009,22.25002E+000
1,1,180,999.99900E-003,699.04100E-009,22.46901E+000,47.93970E+000,669.38900E-009,22.37196E+000
1,1,181,1.00000E+000,701.09100E-009,22.60583E+000,48.54270E+000,695.84700E-009,22.49390E+000
1,1,182,999.99900E-003,704.14400E-009,22.72777E+000,49.14570E+000,716.74100E-009,22.63083E+000
1,1,183,1.00000E+000,709.10800E-009,22.84964E+000,49.74870E+000,748.90400E-009,22.75270E+000
1,1,184,1.00000E+000,713.86900E-009,22.97165E+000,50.35180E+000,764.79800E-009,22.87467E+000
1,1,185,1.00000E+000,720.36500E-009,23.10967E+000,50.95480E+000,794.36700E-009,22.99644E+000
1,1,186,1.00000E+000,727.92800E-009,23.23201E+000,51.55780E+000,819.05900E-009,23.13627E+000
1,1,187,1.00000E+000,727.41000E-009,23.35394E+000,52.16080E+000,848.16500E-009,23.25699E+000
1,1,188,1.00000E+000,733.67000E-009,23.47583E+000,52.76380E+000,871.27000E-009,23.37743E+000
1,1,189,1.00000E+000,732.30700E-009,23.60715E+000,53.36680E+000,902.68000E-009,23.49809E+000
1,1,190,1.00000E+000,735.30500E-009,23.72911E+000,53.96980E+000,930.61000E-009,23.62953E+000
1,1,191,1.00000E+000,745.16600E-009,23.85237E+000,54.57290E+000,954.71000E-009,23.75147E+000
1,1,192,1.00000E+000,747.26800E-009,23.97424E+000,55.17590E+000,993.01000E-009,23.87477E+000
1,1,193,999.99900E-003,755.09500E-009,24.11146E+000,55.77890E+000,1.03108E-006,23.99667E+000
1,1,194,1.00000E+000,756.40500E-009,24.23341E+000,56.38190E+000,1.05501E-006,24.13396E+000
1,1,195,999.99900E-003,764.34100E-009,24.35538E+000,56.98490E+000,1.08955E-006,24.25583E+000
1,1,196,999.99900E-003,769.81400E-009,24.47729E+000,57.58790E+000,1.13676E-006,24.37783E+000
1,1,197,999.99900E-003,771.99200E-009,24.61373E+000,58.19100E+000,1.16967E-006,24.49971E+000
1,1,198,1.00000E+000,777.32600E-009,24.73571E+000,58.79400E+000,1.19470E-006,24.63622E+000
1,1,199,999.99900E-003,780.38900E-009,24.85759E+000,59.39700E+000,1.23463E-006,24.75811E+000
1,1,200,999.99900E-003,789.60300E-009,24.97953E+000,60.00000E+000,1.27544E-006,24.88072E+000
