Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time,CH2 Voltage,CH2 Current,CH2 Time
1,1,148,999.99900E-003,417.45400E-009,18.46726E+000,28.64320E+000,163.10400E-009,18.37015E+000
1,1,149,1.00000E+000,424.24900E-009,18.59439E+000,29.24620E+000,173.39200E-009,18.48873E+000
1,1,150,1.00000E+000,430.84400E-009,18.71634E+000,29.84920E+000,182.54100E-009,18.61923E+000
1,1,151,999.99900E-003,438.04500E-009,18.83849E+000,30.45230E+000,192.21800E-009,18.74117E+000
1,1,152,1.00000E+000,440.70000E-009,18.96036E+000,31.05530E+000,204.72900E-009,18.86343E+000
1,1,153,1.00000E+000,448.61700E-009,19.10026E+000,31.65830E+000,215.74300E-009,18.98524E+000
1,1,154,1.00000E+000,453.53600E-009,19.22217E+000,32.26130E+000,226.91000E-009,19.12520E+000
1,1,155,1.00000E+000,457.06800E-009,19.34405E+000,32.86430E+000,239.84300E-009,19.24700E+000
1,1,156,1.00000E+000,463.66900E-009,19.46594E+000,33.46730E+000,252.41300E-009,19.36903E+000
1,1,157,1.00000E+000,468.80300E-009,19.59998E+000,34.07040E+000,267.33500E-009,19.49093E+000
1,1,158,999.99900E-003,474.46800E-009,19.72195E+000,34.67340E+000,277.76900E-009,19.62479E+000
1,1,159,1.00000E+000,482.90000E-009,19.84384E+000,35.27640E+000,293.56000E-009,19.74672E+000
1,1,160,1.00000E+000,482.76800E-009,19.96574E+000,35.87940E+000,308.60800E-009,19.86866E+000
1,1,161,1.00000E+000,488.46800E-009,20.09762E+000,36.48240E+000,323.29700E-009,19.99057E+000
1,1,162,999.99900E-003,490.66100E-009,20.21952E+000,37.08540E+000,335.76800E-009,20.12255E+000
1,1,163,1.00000E+000,495.92900E-009,20.34206E+000,37.68840E+000,353.33300E-009,20.24437E+000
1,1,164,1.00000E+000,502.49800E-009,20.46406E+000,38.29150E+000,369.99200E-009,20.36695E+000
1,1,165,1.00000E+000,506.52700E-009,20.59959E+000,38.89450E+000,386.46600E-009,20.48905E+000
1,1,166,1.00000E+000,512.18600E-009,20.72155E+000,39.49750E+000,402.83600E-009,20.62443E+000
1,1,167,999.99900E-003,518.81800E-009,20.84344E+000,40.10050E+000,422.63400E-009,20.74638E+000
1,1,168,1.00000E+000,523.90700E-009,20.96535E+000,40.70350E+000,440.93700E-009,20.86827E+000
1,1,169,1.00000E+000,529.47400E-009,21.10340E+000,41.30650E+000,459.85100E-009,20.99016E+000
1,1,170,999.99900E-003,536.55400E-009,21.22531E+000,41.90950E+000,477.57300E-009,21.12829E+000
1,1,171,999.99900E-003,540.09500E-009,21.34719E+000,42.51260E+000,495.69900E-009,21.25016E+000
1,1,172,1.00000E+000,547.30600E-009,21.46910E+000,43.11560E+000,515.77900E-009,21.37213E+000
1,1,173,1.00000E+000,555.15700E-009,21.60155E+000,43.71860E+000,534.87200E-009,21.49396E+000
1,1,174,1.00000E+000,558.47500E-009,21.72353E+000,44.32160E+000,555.65500E-009,21.62648E+000
1,1,175,1.00000E+000,562.22500E-009,21.84659E+000,44.92460E+000,578.64600E-009,21.74843E+000
1,1,176,1.00000E+000,567.26500E-009,21.96852E+000,45.52760E+000,600.20700E-009,21.87156E+000
1,1,177,1.00000E+000,573.38800E-009,22.10373E+000,46.13070E+000,619.71500E-009,21.99352E+000
1,1,178,999.99900E-003,576.69400E-009,22.22566E+000,46.73370E+000,641.00800E-009,22.12861E+000
1,1,179,1.00000E+000,582.72200E-009,22.34754E+000,47.33670E+000,663.85300E-009,22.25059E+000
1,1,180,1.00000E+000,588.52600E-009,22.46942E+000,47.93970E+000,687.74900E-009,22.37248E+000
1,1,181,1.00000E+000,592.49500E-009,22.60694E+000,48.54270E+000,710.85500E-009,22.49431E+000
1,1,182,999.99900E-003,599.84400E-009,22.72892E+000,49.14570E+000,732.31700E-009,22.63190E+000
1,1,183,999.99900E-003,604.65500E-009,22.85080E+000,49.74870E+000,761.22600E-009,22.75389E+000
1,1,184,1.00000E+000,610.54800E-009,22.97271E+000,50.35180E+000,785.15000E-009,22.87577E+000
1,1,185,999.99900E-003,615.79700E-009,23.10562E+000,50.95480E+000,811.41500E-009,22.99764E+000
1,1,186,999.99900E-003,620.80800E-009,23.22752E+000,51.55780E+000,840.54400E-009,23.13047E+000
1,1,187,999.99900E-003,628.29700E-009,23.34971E+000,52.16080E+000,874.17000E-009,23.25095E+000
1,1,188,999.99900E-003,629.34200E-009,23.47208E+000,52.76380E+000,894.79000E-009,23.37274E+000
1,1,189,999.99900E-003,637.53400E-009,23.61107E+000,53.36680E+000,920.67000E-009,23.49517E+000
1,1,190,999.99900E-003,641.25700E-009,23.73306E+000,53.96980E+000,949.51000E-009,23.63340E+000
1,1,191,999.99900E-003,646.31100E-009,23.85495E+000,54.57290E+000,981.15000E-009,23.75533E+000
1,1,192,1.00000E+000,649.44700E-009,23.97685E+000,55.17590E+000,1.01795E-006,23.87723E+000
1,1,193,999.99900E-003,655.98300E-009,24.11627E+000,55.77890E+000,1.04436E-006,23.99913E+000
1,1,194,1.00000E+000,663.66300E-009,24.23818E+000,56.38190E+000,1.07504E-006,24.13857E+000
1,1,195,1.00000E+000,668.96400E-009,24.36029E+000,56.98490E+000,1.11320E-006,24.26044E+000
1,1,196,1.00000E+000,672.35600E-009,24.48217E+000,57.58790E+000,1.14717E-006,24.38256E+000
1,1,197,1.00000E+000,673.94900E-009,24.61325E+000,58.19100E+000,1.18931E-006,24.50446E+000
1,1,198,999.99900E-003,676.93000E-009,24.73522E+000,58.79400E+000,1.21967E-006,24.63556E+000
1,1,199,1.00000E+000,682.96700E-009,24.85710E+000,59.39700E+000,1.22235E-006,24.75753E+000
1,1,200,1.00000E+000,688.24600E-009,24.97900E+000,60.00000E+000,1.26456E-006,24.87942E+000
