Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time,CH2 Voltage,CH2 Current,CH2 Time
1,1,99,1.00000E+000,120.95400E-009,12.32461E+000,-904.52200E-003,1.22900E-009,12.22421E+000
1,1,100,999.99900E-003,128.41400E-009,12.44656E+000,-301.50700E-003,1.43900E-009,12.34611E+000
1,1,101,999.99900E-003,132.59400E-009,12.58518E+000,301.51000E-003,610.00000E-012,12.47128E+000
1,1,102,1.00000E+000,139.58400E-009,12.70712E+000,904.52600E-003,1.57900E-009,12.60670E+000
1,1,103,999.99900E-003,143.49800E-009,12.82905E+000,1.50754E+000,558.00000E-012,12.73182E+000
1,1,104,1.00000E+000,149.65500E-009,12.95125E+000,2.11055E+000,1.06500E-009,12.85148E+000
1,1,105,1.00000E+000,150.77100E-009,13.08774E+000,2.71357E+000,-404.00000E-012,12.97607E+000
1,1,106,999.99900E-003,159.63400E-009,13.20967E+000,3.31658E+000,1.74300E-009,13.10928E+000
1,1,107,1.00000E+000,161.97800E-009,13.33155E+000,3.91960E+000,1.59800E-009,13.23121E+000
1,1,108,1.00000E+000,170.83600E-009,13.45348E+000,4.52261E+000,1.80200E-009,13.35292E+000
1,1,109,999.99900E-003,173.58400E-009,13.58202E+000,5.12563E+000,1.10100E-009,13.47495E+000
1,1,110,1.00000E+000,181.92400E-009,13.70396E+000,5.72864E+000,1.52300E-009,13.60355E+000
1,1,111,999.99900E-003,187.49100E-009,13.82584E+000,6.33166E+000,2.49300E-009,13.72873E+000
1,1,112,1.00000E+000,193.15800E-009,13.94772E+000,6.93467E+000,3.23500E-009,13.84731E+000
1,1,113,999.99900E-003,196.68400E-009,14.08615E+000,7.53769E+000,3.94600E-009,13.96924E+000
1,1,114,1.00000E+000,202.82900E-009,14.20814E+000,8.14070E+000,4.32800E-009,14.10776E+000
1,1,115,999.99900E-003,206.32700E-009,14.33001E+000,8.74372E+000,4.36300E-009,14.23289E+000
1,1,116,1.00000E+000,212.82500E-009,14.45196E+000,9.34673E+000,4.80700E-009,14.35473E+000
1,1,117,999.99900E-003,218.87300E-009,14.58658E+000,9.94974E+000,5.29800E-009,14.47673E+000
1,1,118,999.99900E-003,224.53200E-009,14.70854E+000,10.55276E+000,7.69200E-009,14.61137E+000
1,1,119,1.00000E+000,232.51400E-009,14.83049E+000,11.15578E+000,9.62800E-009,14.73005E+000
1,1,120,1.00000E+000,238.43900E-009,14.95238E+000,11.75879E+000,10.92400E-009,14.85198E+000
1,1,121,999.99900E-003,244.43200E-009,15.08547E+000,12.36181E+000,10.69600E-009,14.97710E+000
1,1,122,1.00000E+000,248.27900E-009,15.20749E+000,12.96482E+000,13.82700E-009,15.11044E+000
1,1,123,1.00000E+000,253.02200E-009,15.32937E+000,13.56784E+000,16.05000E-009,15.22897E+000
1,1,124,1.00000E+000,254.91300E-009,15.45153E+000,14.17085E+000,18.33300E-009,15.35084E+000
1,1,125,1.00000E+000,260.99000E-009,15.58926E+000,14.77387E+000,19.16200E-009,15.47633E+000
1,1,126,1.00000E+000,269.73000E-009,15.71123E+000,15.37688E+000,22.33500E-009,15.61400E+000
1,1,127,1.00000E+000,275.03500E-009,15.83311E+000,15.97990E+000,24.51600E-009,15.73600E+000
1,1,128,1.00000E+000,279.59600E-009,15.95506E+000,16.58291E+000,26.89100E-009,15.85788E+000
1,1,129,1.00000E+000,286.75700E-009,16.09065E+000,17.18593E+000,31.01400E-009,15.97652E+000
1,1,130,999.99900E-003,297.17800E-009,16.21264E+000,17.78894E+000,35.03800E-009,16.11226E+000
1,1,131,1.00000E+000,298.22000E-009,16.33458E+000,18.39196E+000,37.32000E-009,16.23739E+000
1,1,132,1.00000E+000,303.33700E-009,16.45652E+000,18.99497E+000,41.78600E-009,16.35608E+000
1,1,133,1.00000E+000,308.39800E-009,16.58901E+000,19.59799E+000,43.63800E-009,16.48127E+000
1,1,134,999.99900E-003,313.90200E-009,16.71095E+000,20.20101E+000,49.56700E-009,16.61379E+000
1,1,135,1.00000E+000,321.14200E-009,16.83383E+000,20.80402E+000,53.56700E-009,16.73567E+000
1,1,136,1.00000E+000,330.07000E-009,16.95573E+000,21.40700E+000,61.52100E-009,16.85563E+000
1,1,137,999.99900E-003,338.21000E-009,17.09114E+000,22.01010E+000,66.20100E-009,16.97723E+000
1,1,138,1.00000E+000,344.20000E-009,17.21315E+000,22.61310E+000,72.38900E-009,17.11275E+000
1,1,139,1.00000E+000,346.48500E-009,17.33504E+000,23.21610E+000,76.64300E-009,17.23793E+000
1,1,140,1.00000E+000,353.50200E-009,17.45698E+000,23.81910E+000,82.45500E-009,17.35978E+000
1,1,141,1.00000E+000,364.14700E-009,17.59404E+000,24.42210E+000,89.78400E-009,17.47845E+000
1,1,142,999.99900E-003,372.36600E-009,17.71602E+000,25.02510E+000,97.14200E-009,17.61555E+000
1,1,143,1.00000E+000,374.72500E-009,17.83797E+000,25.62810E+000,103.76600E-009,17.73752E+000
1,1,144,1.00000E+000,380.78600E-009,17.95987E+000,26.23120E+000,110.06000E-009,17.86277E+000
1,1,145,999.99900E-003,387.46700E-009,18.09268E+000,26.83420E+000,117.19200E-009,17.98466E+000
1,1,146,999.99900E-003,388.60000E-009,18.21469E+000,27.43720E+000,126.29600E-009,18.11748E+000
1,1,147,999.99900E-003,394.81800E-009,18.33680E+000,28.04020E+000,135.44700E-009,18.23965E+000
1,1,148,999.99900E-003,400.59300E-009,18.45875E+000,28.64320E+000,143.36200E-009,18.36175E+000
1,1,149,1.00000E+000,411.85500E-009,18.59914E+000,29.24620E+000,152.78100E-009,18.48362E+000
1,1,150,1.00000E+000,416.24900E-009,18.72111E+000,29.84920E+000,161.05700E-009,18.62402E+000
1,1,151,999.99900E-003,416.79700E-009,18.84298E+000,30.45230E+000,171.04900E-009,18.74609E+000
1,1,152,999.99900E-003,424.95800E-009,18.96486E+000,31.05530E+000,183.43100E-009,18.86774E+000
1,1,153,1.00000E+000,427.42600E-009,19.09955E+000,31.65830E+000,193.42100E-009,18.98955E+000
1,1,154,1.00000E+000,433.49000E-009,19.22156E+000,32.26130E+000,204.69900E-009,19.12455E+000
1,1,155,999.99900E-003,440.24500E-009,19.34344E+000,32.86430E+000,218.24900E-009,19.24648E+000
1,1,156,999.99900E-003,448.43600E-009,19.46541E+000,33.46730E+000,229.48800E-009,19.36843E+000
1,1,157,999.99900E-003,452.20900E-009,19.59720E+000,34.07040E+000,241.43800E-009,19.49031E+000
1,1,158,1.00000E+000,458.60600E-009,19.71915E+000,34.67340E+000,253.61800E-009,19.62198E+000
1,1,159,999.99900E-003,463.39300E-009,19.84158E+000,35.27640E+000,265.64600E-009,19.74398E+000
1,1,160,999.99900E-003,467.87000E-009,19.96371E+000,35.87940E+000,279.17000E-009,19.86630E+000
1,1,161,1.00000E+000,476.20600E-009,20.09844E+000,36.48240E+000,292.86800E-009,19.98862E+000
1,1,162,1.00000E+000,480.81000E-009,20.22052E+000,37.08540E+000,309.65100E-009,20.12335E+000
1,1,163,1.00000E+000,484.19500E-009,20.34241E+000,37.68840E+000,322.30400E-009,20.24532E+000
1,1,164,999.99900E-003,487.56400E-009,20.46436E+000,38.29150E+000,337.61000E-009,20.36725E+000
1,1,165,1.00000E+000,494.71300E-009,20.60241E+000,38.89450E+000,356.90100E-009,20.48922E+000
1,1,166,1.00000E+000,504.69300E-009,20.72438E+000,39.49750E+000,371.30000E-009,20.62732E+000
1,1,167,1.00000E+000,504.28500E-009,20.84631E+000,40.10050E+000,384.67000E-009,20.74931E+000
1,1,168,1.00000E+000,510.61800E-009,20.96826E+000,40.70350E+000,410.86900E-009,20.87130E+000
1,1,169,1.00000E+000,516.88400E-009,21.10504E+000,41.30650E+000,427.99200E-009,20.99316E+000
1,1,170,1.00000E+000,519.87000E-009,21.22705E+000,41.90950E+000,445.81700E-009,21.13005E+000
1,1,171,999.99900E-003,521.32500E-009,21.34894E+000,42.51260E+000,465.38400E-009,21.25192E+000
1,1,172,1.00000E+000,530.04300E-009,21.47100E+000,43.11560E+000,483.97100E-009,21.37379E+000
1,1,173,999.99900E-003,533.76500E-009,21.60334E+000,43.71860E+000,504.05500E-009,21.49584E+000
1,1,174,999.99900E-003,537.17200E-009,21.72531E+000,44.32160E+000,522.09700E-009,21.62823E+000
1,1,175,1.00000E+000,539.68800E-009,21.84718E+000,44.92460E+000,541.29400E-009,21.75010E+000
1,1,176,1.00000E+000,548.10400E-009,21.96905E+000,45.52760E+000,562.74100E-009,21.87229E+000
1,1,177,1.00000E+000,558.60000E-009,22.10582E+000,46.13070E+000,584.01100E-009,21.99391E+000
1,1,178,999.99900E-003,563.00700E-009,22.22782E+000,46.73370E+000,606.61600E-009,22.13086E+000
1,1,179,1.00000E+000,566.80900E-009,22.34971E+000,47.33670E+000,635.45500E-009,22.25267E+000
1,1,180,999.99900E-003,566.10600E-009,22.47167E+000,47.93970E+000,657.29800E-009,22.37453E+000
1,1,181,1.00000E+000,577.79800E-009,22.60906E+000,48.54270E+000,675.56300E-009,22.49646E+000
1,1,182,1.00000E+000,573.41800E-009,22.73101E+000,49.14570E+000,703.95300E-009,22.63395E+000
1,1,183,1.00000E+000,584.95400E-009,22.85288E+000,49.74870E+000,715.77900E-009,22.75582E+000
1,1,184,999.99900E-003,590.00900E-009,22.97572E+000,50.35180E+000,736.22700E-009,22.87765E+000
1,1,185,999.99900E-003,596.00200E-009,23.10715E+000,50.95480E+000,764.65700E-009,23.00060E+000
1,1,186,999.99900E-003,599.16600E-009,23.22916E+000,51.55780E+000,794.07300E-009,23.13206E+000
1,1,187,999.99900E-003,602.92200E-009,23.35104E+000,52.16080E+000,815.16200E-009,23.25391E+000
1,1,188,1.00000E+000,606.05200E-009,23.47298E+000,52.76380E+000,844.81100E-009,23.37584E+000
1,1,189,1.00000E+000,614.20800E-009,23.61418E+000,53.36680E+000,869.54000E-009,23.49788E+000
1,1,190,999.99900E-003,623.20300E-009,23.73615E+000,53.96980E+000,903.79000E-009,23.63773E+000
1,1,191,999.99900E-003,625.54400E-009,23.85810E+000,54.57290E+000,925.40000E-009,23.75846E+000
1,1,192,1.00000E+000,628.34800E-009,23.98002E+000,55.17590E+000,960.83000E-009,23.88040E+000
1,1,193,999.99900E-003,628.21900E-009,24.10914E+000,55.77890E+000,995.14000E-009,24.00238E+000
1,1,194,999.99900E-003,638.20500E-009,24.23115E+000,56.38190E+000,1.04264E-006,24.13153E+000
1,1,195,1.00000E+000,641.78400E-009,24.35317E+000,56.98490E+000,1.08480E-006,24.25353E+000
1,1,196,999.99900E-003,643.86700E-009,24.47511E+000,57.58790E+000,1.11411E-006,24.37558E+000
1,1,197,1.00000E+000,651.82400E-009,24.61445E+000,58.19100E+000,1.13434E-006,24.49757E+000
1,1,198,1.00000E+000,650.85500E-009,24.73643E+000,58.79400E+000,1.16840E-006,24.63678E+000
1,1,199,1.00000E+000,652.35600E-009,24.85829E+000,59.39700E+000,1.21903E-006,24.75879E+000
1,1,200,999.99900E-003,658.19400E-009,24.98017E+000,60.00000E+000,1.24400E-006,24.88070E+000
