Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time
1,1,70,10.00000E+000,1.22167E-006,8.53114E+000
1,1,71,10.00000E+000,1.21774E-006,8.65300E+000
1,1,72,10.00000E+000,1.19860E-006,8.77488E+000
1,1,73,10.00000E+000,1.20071E-006,8.89674E+000
1,1,74,10.00000E+000,1.19258E-006,9.01859E+000
1,1,75,10.00000E+000,1.20187E-006,9.14052E+000
1,1,76,10.00000E+000,1.19590E-006,9.26246E+000
1,1,77,10.00000E+000,1.21085E-006,9.38469E+000
1,1,78,10.00000E+000,1.19691E-006,9.50787E+000
1,1,79,10.00000E+000,1.20862E-006,9.63067E+000
1,1,80,10.00000E+000,1.20103E-006,9.75254E+000
1,1,81,10.00000E+000,1.21282E-006,9.87440E+000
1,1,82,10.00000E+000,1.20834E-006,9.99630E+000
1,1,83,10.00000E+000,1.20420E-006,10.11814E+000
1,1,84,10.00000E+000,1.19673E-006,10.24000E+000
1,1,85,10.00000E+000,1.19688E-006,10.36187E+000
1,1,86,10.00000E+000,1.19356E-006,10.48373E+000
1,1,87,10.00000E+000,1.18416E-006,10.60559E+000
1,1,88,10.00000E+000,1.19577E-006,10.72750E+000
1,1,89,10.00000E+000,1.19207E-006,10.84937E+000
1,1,90,10.00000E+000,1.19892E-006,10.97122E+000
1,1,91,10.00000E+000,1.18853E-006,11.09315E+000
1,1,92,10.00000E+000,1.18873E-006,11.21502E+000
1,1,93,10.00000E+000,1.19533E-006,11.33691E+000
1,1,94,10.00000E+000,1.18258E-006,11.45882E+000
1,1,95,10.00000E+000,1.19337E-006,11.58069E+000
1,1,96,10.00000E+000,1.18991E-006,11.70256E+000
1,1,97,10.00000E+000,1.19296E-006,11.82443E+000
1,1,98,10.00000E+000,1.19043E-006,11.94633E+000
1,1,99,10.00000E+000,1.19531E-006,12.06825E+000
1,1,100,10.00000E+000,1.19890E-006,12.19015E+000
1,1,101,10.00000E+000,1.18839E-006,12.31204E+000
1,1,102,10.00000E+000,1.19768E-006,12.43393E+000
1,1,103,10.00000E+000,1.18680E-006,12.55583E+000
1,1,104,10.00000E+000,1.19749E-006,12.67768E+000
1,1,105,10.00000E+000,1.19710E-006,12.79955E+000
1,1,106,10.00000E+000,1.20592E-006,12.92143E+000
1,1,107,10.00000E+000,1.20686E-006,13.04344E+000
1,1,108,10.00000E+000,1.20851E-006,13.16529E+000
1,1,109,10.00000E+000,1.20094E-006,13.28714E+000
1,1,110,10.00000E+000,1.20050E-006,13.40906E+000
1,1,111,10.00000E+000,1.19285E-006,13.53092E+000
1,1,112,10.00000E+000,1.18850E-006,13.65284E+000
1,1,113,10.00000E+000,1.19870E-006,13.77469E+000
1,1,114,10.00000E+000,1.20808E-006,13.89655E+000
1,1,115,10.00000E+000,1.20030E-006,14.01841E+000
1,1,116,10.00000E+000,1.20285E-006,14.14030E+000
1,1,117,10.00000E+000,1.20022E-006,14.26218E+000
1,1,118,10.00000E+000,1.20145E-006,14.38411E+000
1,1,119,10.00000E+000,1.20184E-006,14.50601E+000
1,1,120,10.00000E+000,1.19724E-006,14.62813E+000
1,1,121,10.00000E+000,1.19799E-006,14.75047E+000
1,1,122,10.00000E+000,1.20805E-006,14.87234E+000
1,1,123,10.00000E+000,1.20448E-006,14.99426E+000
1,1,124,10.00000E+000,1.20993E-006,15.11612E+000
1,1,125,10.00000E+000,1.19947E-006,15.23798E+000
1,1,126,10.00000E+000,1.19671E-006,15.35985E+000
1,1,127,10.00000E+000,1.19844E-006,15.48178E+000
1,1,128,10.00000E+000,1.21137E-006,15.60366E+000
1,1,129,10.00000E+000,1.20536E-006,15.72553E+000
1,1,130,10.00000E+000,1.19910E-006,15.84739E+000
1,1,131,10.00000E+000,1.19522E-006,15.96924E+000
1,1,132,10.00000E+000,1.20384E-006,16.09134E+000
1,1,133,10.00000E+000,1.20299E-006,16.21354E+000
1,1,134,10.00000E+000,1.20502E-006,16.33546E+000
1,1,135,10.00000E+000,1.20125E-006,16.45740E+000
1,1,136,10.00000E+000,1.19567E-006,16.57926E+000
1,1,137,10.00000E+000,1.19343E-006,16.70117E+000
1,1,138,10.00000E+000,1.20088E-006,16.82301E+000
1,1,139,10.00000E+000,1.20125E-006,16.94494E+000
1,1,140,10.00000E+000,1.20081E-006,17.06679E+000
1,1,141,10.00000E+000,1.19342E-006,17.18866E+000
1,1,142,10.00000E+000,1.18539E-006,17.31058E+000
1,1,143,10.00000E+000,1.19914E-006,17.43246E+000
1,1,144,10.00000E+000,1.19162E-006,17.55440E+000
1,1,145,10.00000E+000,1.20711E-006,17.67624E+000
1,1,146,10.00000E+000,1.18822E-006,17.79811E+000
1,1,147,10.00000E+000,1.18660E-006,17.92015E+000
1,1,148,10.00000E+000,1.18771E-006,18.04208E+000
1,1,149,10.00000E+000,1.19492E-006,18.16395E+000
1,1,150,10.00000E+000,1.19571E-006,18.28580E+000
1,1,151,10.00000E+000,1.20540E-006,18.40765E+000
1,1,152,10.00000E+000,1.19678E-006,18.52951E+000
1,1,153,10.00000E+000,1.20063E-006,18.65142E+000
1,1,154,10.00000E+000,1.20516E-006,18.77329E+000
1,1,155,10.00000E+000,1.20237E-006,18.89514E+000
1,1,156,10.00000E+000,1.19893E-006,19.01702E+000
1,1,157,10.00000E+000,1.19618E-006,19.13895E+000
1,1,158,10.00000E+000,1.20041E-006,19.26082E+000
1,1,159,10.00000E+000,1.19283E-006,19.38269E+000
1,1,160,10.00000E+000,1.19919E-006,19.50470E+000
1,1,161,10.00000E+000,1.20418E-006,19.62749E+000
1,1,162,10.00000E+000,1.18694E-006,19.74977E+000
1,1,163,10.00000E+000,1.18181E-006,19.87165E+000
1,1,164,10.00000E+000,1.18560E-006,19.99360E+000
1,1,165,10.00000E+000,1.18726E-006,20.11549E+000
1,1,166,10.00000E+000,1.17538E-006,20.23736E+000
1,1,167,10.00000E+000,1.19692E-006,20.35927E+000
1,1,168,10.00000E+000,1.19704E-006,20.48116E+000
1,1,169,10.00000E+000,1.20587E-006,20.60301E+000
1,1,170,10.00000E+000,1.21676E-006,20.72487E+000
1,1,171,10.00000E+000,1.20635E-006,20.84673E+000
1,1,172,10.00000E+000,1.21009E-006,20.96861E+000
1,1,173,10.00000E+000,1.21421E-006,21.09053E+000
1,1,174,10.00000E+000,1.21382E-006,21.21238E+000
1,1,175,10.00000E+000,1.20425E-006,21.33424E+000
1,1,176,10.00000E+000,1.21302E-006,21.45616E+000
1,1,177,10.00000E+000,1.20633E-006,21.57803E+000
1,1,178,10.00000E+000,1.21236E-006,21.69995E+000
1,1,179,10.00000E+000,1.20686E-006,21.82180E+000
1,1,180,10.00000E+000,1.20564E-006,21.94366E+000
1,1,181,10.00000E+000,1.20277E-006,22.06559E+000
1,1,182,10.00000E+000,1.18824E-006,22.18747E+000
1,1,183,10.00000E+000,1.19812E-006,22.30933E+000
1,1,184,10.00000E+000,1.19229E-006,22.43126E+000
1,1,185,10.00000E+000,1.20211E-006,22.55311E+000
1,1,186,10.00000E+000,1.18538E-006,22.67503E+000
1,1,187,10.00000E+000,1.19359E-006,22.79688E+000
1,1,188,10.00000E+000,1.18505E-006,22.91875E+000
1,1,189,10.00000E+000,1.19285E-006,23.04066E+000
1,1,190,10.00000E+000,1.19603E-006,23.16252E+000
1,1,191,10.00000E+000,1.19659E-006,23.28437E+000
1,1,192,10.00000E+000,1.19358E-006,23.40627E+000
1,1,193,10.00000E+000,1.18854E-006,23.52816E+000
1,1,194,10.00000E+000,1.18243E-006,23.65001E+000
1,1,195,10.00000E+000,1.17323E-006,23.77194E+000
1,1,196,10.00000E+000,1.19065E-006,23.89381E+000
1,1,197,10.00000E+000,1.19943E-006,24.01572E+000
1,1,198,10.00000E+000,1.19529E-006,24.13756E+000
1,1,199,10.00000E+000,1.20002E-006,24.25941E+000
1,1,200,10.00000E+000,1.20161E-006,24.38128E+000
1,1,201,10.00000E+000,1.20244E-006,24.50315E+000
1,1,202,10.00000E+000,1.19702E-006,24.62504E+000
1,1,203,10.00000E+000,1.19756E-006,24.74703E+000
1,1,204,10.00000E+000,1.19596E-006,24.86961E+000
1,1,205,10.00000E+000,1.19267E-006,24.99242E+000
1,1,206,10.00000E+000,1.19204E-006,25.11445E+000
1,1,207,10.00000E+000,1.19803E-006,25.23635E+000
1,1,208,10.00000E+000,1.18924E-006,25.35823E+000
1,1,209,10.00000E+000,1.19272E-006,25.48014E+000
1,1,210,10.00000E+000,1.19568E-006,25.60199E+000
1,1,211,10.00000E+000,1.19208E-006,25.72384E+000
1,1,212,10.00000E+000,1.18914E-006,25.84573E+000
1,1,213,10.00000E+000,1.19443E-006,25.96765E+000
1,1,214,10.00000E+000,1.18784E-006,26.08950E+000
1,1,215,10.00000E+000,1.19875E-006,26.21135E+000
1,1,216,10.00000E+000,1.19706E-006,26.33320E+000
1,1,217,10.00000E+000,1.19820E-006,26.45514E+000
1,1,218,10.00000E+000,1.19355E-006,26.57703E+000
1,1,219,10.00000E+000,1.19299E-006,26.69892E+000
1,1,220,10.00000E+000,1.19243E-006,26.82077E+000
1,1,221,10.00000E+000,1.18865E-006,26.94267E+000
1,1,222,10.00000E+000,1.19379E-006,27.06467E+000
1,1,223,10.00000E+000,1.19400E-006,27.18655E+000
1,1,224,10.00000E+000,1.19271E-006,27.30840E+000
1,1,225,10.00000E+000,1.19460E-006,27.43025E+000
1,1,226,10.00000E+000,1.18638E-006,27.55212E+000
1,1,227,10.00000E+000,1.19635E-006,27.67405E+000
1,1,228,10.00000E+000,1.19907E-006,27.79591E+000
1,1,229,10.00000E+000,1.18935E-006,27.91776E+000
1,1,230,10.00000E+000,1.21929E-006,28.03962E+000
1,1,231,10.00000E+000,1.20622E-006,28.16152E+000
1,1,232,10.00000E+000,1.21874E-006,28.28340E+000
1,1,233,10.00000E+000,1.21403E-006,28.40533E+000
1,1,234,10.00000E+000,1.20828E-006,28.52721E+000
1,1,235,10.00000E+000,1.21148E-006,28.64916E+000
1,1,236,10.00000E+000,1.21928E-006,28.77105E+000
1,1,237,10.00000E+000,1.20478E-006,28.89295E+000
1,1,238,10.00000E+000,1.19776E-006,29.01487E+000
1,1,239,10.00000E+000,1.20729E-006,29.13673E+000
1,1,240,10.00000E+000,1.20558E-006,29.25858E+000
1,1,241,10.00000E+000,1.20318E-006,29.38044E+000
1,1,242,10.00000E+000,1.20593E-006,29.50230E+000
1,1,243,10.00000E+000,1.19632E-006,29.62415E+000
1,1,244,10.00000E+000,1.21366E-006,29.74600E+000
1,1,245,10.00000E+000,1.20511E-006,29.86787E+000
1,1,246,10.00000E+000,1.20805E-006,29.98972E+000
1,1,247,10.00000E+000,1.20434E-006,30.11167E+000
1,1,248,10.00000E+000,1.19835E-006,30.23376E+000
1,1,249,10.00000E+000,1.20248E-006,30.35568E+000
1,1,250,10.00000E+000,1.20553E-006,30.47760E+000
1,1,251,10.00000E+000,1.20695E-006,30.59947E+000
1,1,252,10.00000E+000,1.22151E-006,30.72136E+000
1,1,253,10.00000E+000,1.19555E-006,30.84321E+000
1,1,254,10.00000E+000,1.19258E-006,30.96507E+000
1,1,255,10.00000E+000,1.18734E-006,31.08700E+000
1,1,256,10.00000E+000,1.19552E-006,31.20885E+000
1,1,257,10.00000E+000,1.19778E-006,31.33073E+000
1,1,258,10.00000E+000,1.18940E-006,31.45263E+000
1,1,259,10.00000E+000,1.19385E-006,31.57455E+000
1,1,260,10.00000E+000,1.19121E-006,31.69678E+000
1,1,261,10.00000E+000,1.19301E-006,31.81864E+000
1,1,262,10.00000E+000,1.19569E-006,31.94051E+000
1,1,263,10.00000E+000,1.19284E-006,32.06241E+000
1,1,264,10.00000E+000,1.19845E-006,32.18428E+000
1,1,265,10.00000E+000,1.19810E-006,32.30615E+000
1,1,266,10.00000E+000,1.20082E-006,32.42800E+000
1,1,267,10.00000E+000,1.20334E-006,32.54986E+000
1,1,268,10.00000E+000,1.20157E-006,32.67170E+000
1,1,269,10.00000E+000,1.19787E-006,32.79382E+000
1,1,270,10.00000E+000,1.20890E-006,32.91680E+000
1,1,271,10.00000E+000,1.21112E-006,33.03871E+000
1,1,272,10.00000E+000,1.21005E-006,33.16058E+000
1,1,273,10.00000E+000,1.21172E-006,33.28245E+000
1,1,274,10.00000E+000,1.21525E-006,33.40432E+000
1,1,275,10.00000E+000,1.19909E-006,33.52622E+000
1,1,276,10.00000E+000,1.21088E-006,33.64808E+000
1,1,277,10.00000E+000,1.21406E-006,33.76995E+000
1,1,278,10.00000E+000,1.21173E-006,33.89182E+000
1,1,279,10.00000E+000,1.21645E-006,34.01378E+000
1,1,280,10.00000E+000,1.20090E-006,34.13571E+000
1,1,281,10.00000E+000,1.21723E-006,34.25758E+000
1,1,282,10.00000E+000,1.20398E-006,34.37945E+000
1,1,283,10.00000E+000,1.19135E-006,34.50130E+000
1,1,284,10.00000E+000,1.20213E-006,34.62315E+000
1,1,285,10.00000E+000,1.19684E-006,34.74504E+000
1,1,286,10.00000E+000,1.21175E-006,34.86693E+000
1,1,287,10.00000E+000,1.20766E-006,34.98906E+000
1,1,288,10.00000E+000,1.20624E-006,35.11133E+000
1,1,289,10.00000E+000,1.20016E-006,35.23318E+000
1,1,290,10.00000E+000,1.19868E-006,35.35503E+000
1,1,291,10.00000E+000,1.20577E-006,35.47701E+000
1,1,292,10.00000E+000,1.19846E-006,35.59888E+000
1,1,293,10.00000E+000,1.21554E-006,35.72080E+000
1,1,294,10.00000E+000,1.20758E-006,35.84266E+000
1,1,295,10.00000E+000,1.20495E-006,35.96452E+000
1,1,296,10.00000E+000,1.20420E-006,36.08685E+000
1,1,297,10.00000E+000,1.21557E-006,36.20886E+000
1,1,298,10.00000E+000,1.21766E-006,36.33071E+000
1,1,299,10.00000E+000,1.21623E-006,36.45261E+000
1,1,300,10.00000E+000,1.21619E-006,36.57454E+000
1,1,301,10.00000E+000,1.19773E-006,36.69641E+000
1,1,302,10.00000E+000,1.20484E-006,36.81830E+000
1,1,303,10.00000E+000,1.21147E-006,36.94017E+000
1,1,304,10.00000E+000,1.21356E-006,37.06208E+000
1,1,305,10.00000E+000,1.20228E-006,37.18394E+000
1,1,306,10.00000E+000,1.20442E-006,37.30581E+000
1,1,307,10.00000E+000,1.18570E-006,37.42768E+000
1,1,308,10.00000E+000,1.19805E-006,37.54954E+000
1,1,309,10.00000E+000,1.20496E-006,37.67140E+000
1,1,310,10.00000E+000,1.20197E-006,37.79326E+000
1,1,311,10.00000E+000,1.21124E-006,37.91513E+000
1,1,312,10.00000E+000,1.19929E-006,38.03706E+000
1,1,313,10.00000E+000,1.19871E-006,38.15892E+000
1,1,314,10.00000E+000,1.19951E-006,38.28076E+000
1,1,315,10.00000E+000,1.19436E-006,38.40267E+000
1,1,316,10.00000E+000,1.21491E-006,38.52457E+000
1,1,317,10.00000E+000,1.20003E-006,38.64644E+000
1,1,318,10.00000E+000,1.18882E-006,38.76830E+000
1,1,319,10.00000E+000,1.20620E-006,38.89015E+000
1,1,320,10.00000E+000,1.19958E-006,39.01204E+000
1,1,321,10.00000E+000,1.20128E-006,39.13390E+000
1,1,322,10.00000E+000,1.20053E-006,39.25577E+000
1,1,323,10.00000E+000,1.20882E-006,39.37768E+000
1,1,324,10.00000E+000,1.20449E-006,39.49957E+000
1,1,325,10.00000E+000,1.19831E-006,39.62141E+000
1,1,326,10.00000E+000,1.19832E-006,39.74330E+000
1,1,327,10.00000E+000,1.20301E-006,39.86522E+000
1,1,328,10.00000E+000,1.20914E-006,39.98716E+000
1,1,329,10.00000E+000,1.21002E-006,40.10907E+000
1,1,330,10.00000E+000,1.21286E-006,40.23093E+000
1,1,331,10.00000E+000,1.19328E-006,40.35281E+000
1,1,332,10.00000E+000,1.20440E-006,40.47470E+000
1,1,333,10.00000E+000,1.19130E-006,40.59657E+000
1,1,334,10.00000E+000,1.20397E-006,40.71849E+000
1,1,335,10.00000E+000,1.19199E-006,40.84033E+000
1,1,336,10.00000E+000,1.20558E-006,40.96219E+000
1,1,337,10.00000E+000,1.20725E-006,41.08409E+000
1,1,338,10.00000E+000,1.19626E-006,41.20594E+000
1,1,339,10.00000E+000,1.19640E-006,41.32782E+000
1,1,340,10.00000E+000,1.21466E-006,41.44969E+000
1,1,341,10.00000E+000,1.21566E-006,41.57155E+000
1,1,342,10.00000E+000,1.20672E-006,41.69340E+000
1,1,343,10.00000E+000,1.21194E-006,41.81533E+000
1,1,344,10.00000E+000,1.21003E-006,41.93718E+000
1,1,345,10.00000E+000,1.21672E-006,42.05908E+000
1,1,346,10.00000E+000,1.22089E-006,42.18095E+000
1,1,347,10.00000E+000,1.22287E-006,42.30281E+000
1,1,348,10.00000E+000,1.20649E-006,42.42470E+000
1,1,349,10.00000E+000,1.21383E-006,42.54657E+000
1,1,350,10.00000E+000,1.21732E-006,42.66844E+000
1,1,351,10.00000E+000,1.21864E-006,42.79030E+000
1,1,352,10.00000E+000,1.21958E-006,42.91216E+000
1,1,353,10.00000E+000,1.21035E-006,43.03400E+000
1,1,354,10.00000E+000,1.19648E-006,43.15593E+000
1,1,355,10.00000E+000,1.20336E-006,43.27777E+000
1,1,356,10.00000E+000,1.19794E-006,43.39964E+000
1,1,357,10.00000E+000,1.19232E-006,43.52156E+000
1,1,358,10.00000E+000,1.19437E-006,43.64339E+000
1,1,359,10.00000E+000,1.19301E-006,43.76524E+000
1,1,360,10.00000E+000,1.20289E-006,43.88711E+000
1,1,361,10.00000E+000,1.19791E-006,44.00902E+000
1,1,362,10.00000E+000,1.20886E-006,44.13090E+000
1,1,363,10.00000E+000,1.19870E-006,44.25274E+000
1,1,364,10.00000E+000,1.19222E-006,44.37458E+000
1,1,365,10.00000E+000,1.20636E-006,44.49652E+000
1,1,366,10.00000E+000,1.20592E-006,44.61845E+000
1,1,367,10.00000E+000,1.20279E-006,44.74031E+000
1,1,368,10.00000E+000,1.20928E-006,44.86217E+000
1,1,369,10.00000E+000,1.20464E-006,44.98403E+000
1,1,370,10.00000E+000,1.20465E-006,45.10594E+000
1,1,371,10.00000E+000,1.21335E-006,45.22782E+000
1,1,372,10.00000E+000,1.20278E-006,45.34969E+000
1,1,373,10.00000E+000,1.20036E-006,45.47155E+000
1,1,374,10.00000E+000,1.20357E-006,45.59339E+000
1,1,375,10.00000E+000,1.19380E-006,45.71525E+000
1,1,376,10.00000E+000,1.18950E-006,45.83717E+000
1,1,377,10.00000E+000,1.19115E-006,45.95905E+000
1,1,378,10.00000E+000,1.19875E-006,46.08091E+000
1,1,379,10.00000E+000,1.19176E-006,46.20290E+000
1,1,380,10.00000E+000,1.19451E-006,46.32510E+000
1,1,381,10.00000E+000,1.20492E-006,46.44699E+000
1,1,382,10.00000E+000,1.19972E-006,46.56891E+000
1,1,383,10.00000E+000,1.18875E-006,46.69077E+000
1,1,384,10.00000E+000,1.20193E-006,46.81262E+000
1,1,385,10.00000E+000,1.19445E-006,46.93447E+000
1,1,386,10.00000E+000,1.20413E-006,47.05641E+000
1,1,387,10.00000E+000,1.19730E-006,47.17836E+000
1,1,388,10.00000E+000,1.18988E-006,47.30024E+000
1,1,389,10.00000E+000,1.18986E-006,47.42210E+000
1,1,390,10.00000E+000,1.18633E-006,47.54403E+000
1,1,391,10.00000E+000,1.17663E-006,47.66590E+000
1,1,392,10.00000E+000,1.18898E-006,47.78782E+000
1,1,393,10.00000E+000,1.18982E-006,47.90968E+000
1,1,394,10.00000E+000,1.19322E-006,48.03158E+000
1,1,395,10.00000E+000,1.20037E-006,48.15344E+000
1,1,396,10.00000E+000,1.19782E-006,48.27529E+000
1,1,397,10.00000E+000,1.21274E-006,48.39721E+000
1,1,398,10.00000E+000,1.19443E-006,48.51913E+000
1,1,399,10.00000E+000,1.19337E-006,48.64101E+000
1,1,400,10.00000E+000,1.20649E-006,48.76288E+000
1,1,401,10.00000E+000,1.20677E-006,48.88473E+000
1,1,402,10.00000E+000,1.20671E-006,49.00659E+000
1,1,403,10.00000E+000,1.20147E-006,49.12848E+000
1,1,404,10.00000E+000,1.19947E-006,49.25059E+000
1,1,405,10.00000E+000,1.21092E-006,49.37245E+000
1,1,406,10.00000E+000,1.18522E-006,49.49430E+000
1,1,407,10.00000E+000,1.19160E-006,49.61625E+000
1,1,408,10.00000E+000,1.19063E-006,49.73816E+000
1,1,409,10.00000E+000,1.17995E-006,49.86002E+000
1,1,410,10.00000E+000,1.18633E-006,49.98212E+000
1,1,411,10.00000E+000,1.20400E-006,50.10398E+000
1,1,412,10.00000E+000,1.18889E-006,50.22585E+000
1,1,413,10.00000E+000,1.19719E-006,50.34771E+000
1,1,414,10.00000E+000,1.19905E-006,50.46970E+000
1,1,415,10.00000E+000,1.19231E-006,50.59177E+000
1,1,416,10.00000E+000,1.19454E-006,50.71491E+000
1,1,417,10.00000E+000,1.19372E-006,50.83685E+000
1,1,418,10.00000E+000,1.18541E-006,50.95870E+000
1,1,419,10.00000E+000,1.17750E-006,51.08060E+000
1,1,420,10.00000E+000,1.19242E-006,51.20245E+000
1,1,421,10.00000E+000,1.18822E-006,51.32432E+000
1,1,422,10.00000E+000,1.18832E-006,51.44620E+000
1,1,423,10.00000E+000,1.18611E-006,51.56807E+000
1,1,424,10.00000E+000,1.18396E-006,51.68993E+000
1,1,425,10.00000E+000,1.18535E-006,51.81180E+000
1,1,426,10.00000E+000,1.19016E-006,51.93365E+000
1,1,427,10.00000E+000,1.18974E-006,52.05553E+000
1,1,428,10.00000E+000,1.18299E-006,52.17746E+000
1,1,429,10.00000E+000,1.19429E-006,52.29932E+000
1,1,430,10.00000E+000,1.18999E-006,52.42123E+000
1,1,431,10.00000E+000,1.20422E-006,52.54311E+000
1,1,432,10.00000E+000,1.19522E-006,52.66497E+000
1,1,433,10.00000E+000,1.19144E-006,52.78683E+000
1,1,434,10.00000E+000,1.18664E-006,52.90869E+000
1,1,435,10.00000E+000,1.18709E-006,53.03060E+000
1,1,436,10.00000E+000,1.18758E-006,53.15252E+000
1,1,437,10.00000E+000,1.18881E-006,53.27439E+000
1,1,438,10.00000E+000,1.19134E-006,53.39624E+000
1,1,439,10.00000E+000,1.20828E-006,53.51817E+000
1,1,440,10.00000E+000,1.20661E-006,53.64010E+000
1,1,441,10.00000E+000,1.20168E-006,53.76201E+000
1,1,442,10.00000E+000,1.18297E-006,53.88388E+000
1,1,443,10.00000E+000,1.18650E-006,54.00576E+000
1,1,444,10.00000E+000,1.19930E-006,54.12769E+000
1,1,445,10.00000E+000,1.18720E-006,54.24954E+000
1,1,446,10.00000E+000,1.18221E-006,54.37139E+000
1,1,447,10.00000E+000,1.18450E-006,54.49327E+000
1,1,448,10.00000E+000,1.18478E-006,54.61514E+000
1,1,449,10.00000E+000,1.19622E-006,54.73699E+000
1,1,450,10.00000E+000,1.18475E-006,54.85892E+000
1,1,451,10.00000E+000,1.19540E-006,54.98104E+000
1,1,452,10.00000E+000,1.19335E-006,55.10395E+000
1,1,453,10.00000E+000,1.19186E-006,55.22581E+000
1,1,454,10.00000E+000,1.19158E-006,55.34765E+000
1,1,455,10.00000E+000,1.18563E-006,55.46956E+000
1,1,456,10.00000E+000,1.18758E-006,55.59143E+000
1,1,457,10.00000E+000,1.16866E-006,55.71331E+000
1,1,458,10.00000E+000,1.19825E-006,55.83517E+000
1,1,459,10.00000E+000,1.19201E-006,55.95703E+000
1,1,460,10.00000E+000,1.19182E-006,56.07890E+000
1,1,461,10.00000E+000,1.19261E-006,56.20083E+000
1,1,462,10.00000E+000,1.19877E-006,56.32270E+000
1,1,463,10.00000E+000,1.20179E-006,56.44469E+000
1,1,464,10.00000E+000,1.19925E-006,56.56726E+000
