Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time,CH2 Voltage,CH2 Current,CH2 Time
1,1,70,24.15000E+000,1.34987E-006,8.69541E+000,15.00000E+000,10.59800E-009,8.59467E+000
1,1,71,24.50000E+000,1.37728E-006,8.81728E+000,15.00000E+000,10.09500E-009,8.71659E+000
1,1,72,24.85000E+000,1.40707E-006,8.93949E+000,15.00000E+000,9.98100E-009,8.83879E+000
1,1,73,25.20000E+000,1.42472E-006,9.07063E+000,15.00000E+000,10.25800E-009,8.96061E+000
1,1,74,25.55000E+000,1.44548E-006,9.19254E+000,15.00000E+000,11.09400E-009,9.09177E+000
1,1,75,25.90000E+000,1.45228E-006,9.31443E+000,15.00000E+000,10.64500E-009,9.21369E+000
1,1,76,26.25000E+000,1.48986E-006,9.43630E+000,15.00000E+000,10.08900E-009,9.33557E+000
1,1,77,26.60000E+000,1.52675E-006,9.57388E+000,15.00000E+000,9.89500E-009,9.45745E+000
1,1,78,26.95000E+000,1.57444E-006,9.69581E+000,15.00000E+000,10.33900E-009,9.59508E+000
1,1,79,27.30000E+000,1.59846E-006,9.81768E+000,14.99999E+000,9.89000E-009,9.71695E+000
1,1,80,27.65000E+000,1.58865E-006,9.93958E+000,15.00000E+000,9.93300E-009,9.83883E+000
1,1,81,28.00000E+000,1.62221E-006,10.07175E+000,15.00000E+000,10.03500E-009,9.96073E+000
1,1,82,28.35000E+000,1.68648E-006,10.19368E+000,15.00000E+000,10.62400E-009,10.09291E+000
1,1,83,28.70000E+000,1.67480E-006,10.31621E+000,15.00000E+000,9.90300E-009,10.21481E+000
1,1,84,29.05000E+000,1.73869E-006,10.43817E+000,15.00000E+000,9.70400E-009,10.33740E+000
1,1,85,29.40000E+000,1.81869E-006,10.57347E+000,15.00000E+000,9.74100E-009,10.45935E+000
1,1,86,29.75000E+000,1.85996E-006,10.69540E+000,15.00000E+000,10.08400E-009,10.59465E+000
1,1,87,30.10000E+000,1.91265E-006,10.81731E+000,15.00000E+000,9.75300E-009,10.71657E+000
1,1,88,30.45000E+000,2.00195E-006,10.93921E+000,15.00000E+000,9.55000E-009,10.83846E+000
1,1,89,30.80000E+000,2.10313E-006,11.07375E+000,15.00000E+000,9.76700E-009,10.96035E+000
1,1,90,31.15000E+000,2.16765E-006,11.19566E+000,15.00000E+000,9.59400E-009,11.09493E+000
1,1,91,31.50000E+000,2.45142E-006,11.31755E+000,14.99999E+000,9.46100E-009,11.21681E+000
1,1,92,31.85000E+000,2.54522E-006,11.43944E+000,15.00000E+000,9.62100E-009,11.33870E+000
1,1,93,32.20000E+000,2.58943E-006,11.57978E+000,14.99999E+000,9.91900E-009,11.46059E+000
1,1,94,32.55000E+000,2.69803E-006,11.70171E+000,15.00000E+000,10.03800E-009,11.60098E+000
1,1,95,32.90000E+000,2.77039E-006,11.82359E+000,15.00000E+000,10.37400E-009,11.72286E+000
1,1,96,33.25000E+000,2.85380E-006,11.94576E+000,15.00000E+000,10.97500E-009,11.84509E+000
1,1,97,33.60000E+000,3.09474E-006,12.08092E+000,15.00000E+000,11.01300E-009,11.96690E+000
1,1,98,33.95000E+000,3.16831E-006,12.20283E+000,15.00000E+000,10.14000E-009,12.10209E+000
1,1,99,34.30000E+000,3.35857E-006,12.32470E+000,15.00000E+000,10.62500E-009,12.22395E+000
1,1,100,34.65000E+000,3.47473E-006,12.44658E+000,15.00000E+000,10.86800E-009,12.34584E+000
1,1,101,35.00000E+000,3.86733E-006,12.58059E+000,15.00000E+000,10.91200E-009,12.46773E+000
1,1,102,34.65000E+000,4.01546E-006,12.70260E+000,15.00000E+000,10.04500E-009,12.60182E+000
1,1,103,34.30000E+000,4.15290E-006,12.82449E+000,15.00000E+000,10.39300E-009,12.72372E+000
1,1,104,33.95000E+000,4.34365E-006,12.94640E+000,15.00000E+000,10.69700E-009,12.84563E+000
1,1,105,33.60000E+000,4.44011E-006,13.07758E+000,15.00000E+000,10.81700E-009,12.96755E+000
1,1,106,33.25000E+000,4.39454E-006,13.19949E+000,15.00000E+000,9.36600E-009,13.09875E+000
1,1,107,32.90000E+000,4.29140E-006,13.32138E+000,15.00000E+000,9.59200E-009,13.22064E+000
1,1,108,32.55000E+000,4.29554E-006,13.44423E+000,15.00000E+000,9.97500E-009,13.34253E+000
1,1,109,32.20000E+000,4.20483E-006,13.58176E+000,15.00000E+000,10.49000E-009,13.46539E+000
1,1,110,31.85000E+000,4.18048E-006,13.70370E+000,15.00000E+000,10.11200E-009,13.60296E+000
1,1,111,31.50000E+000,4.14000E-006,13.82561E+000,14.99999E+000,10.53800E-009,13.72488E+000
1,1,112,31.15000E+000,4.10715E-006,13.94749E+000,15.00000E+000,10.63800E-009,13.84675E+000
1,1,113,30.80000E+000,4.06527E-006,14.08409E+000,14.99999E+000,10.54300E-009,13.96863E+000
1,1,114,30.45000E+000,4.06867E-006,14.20600E+000,14.99999E+000,10.68300E-009,14.10526E+000
1,1,115,30.10000E+000,4.06226E-006,14.32788E+000,15.00000E+000,10.74800E-009,14.22715E+000
1,1,116,29.75000E+000,3.97674E-006,14.44990E+000,15.00000E+000,10.43900E-009,14.34902E+000
1,1,117,29.40000E+000,3.96688E-006,14.58679E+000,15.00000E+000,10.00000E-009,14.47108E+000
1,1,118,29.05000E+000,3.93363E-006,14.70871E+000,15.00000E+000,10.67900E-009,14.60798E+000
1,1,119,28.70000E+000,3.83527E-006,14.83059E+000,14.99999E+000,10.09200E-009,14.72989E+000
1,1,120,28.35000E+000,3.78521E-006,14.95249E+000,15.00000E+000,9.67100E-009,14.85177E+000
1,1,121,28.00000E+000,3.78353E-006,15.08268E+000,15.00000E+000,9.56500E-009,14.97364E+000
1,1,122,27.65000E+000,3.75193E-006,15.20457E+000,15.00000E+000,10.57200E-009,15.10383E+000
1,1,123,27.30000E+000,3.72112E-006,15.32647E+000,15.00000E+000,10.71000E-009,15.22569E+000
1,1,124,26.95000E+000,3.68003E-006,15.44837E+000,15.00000E+000,10.50100E-009,15.34759E+000
1,1,125,26.60000E+000,3.66685E-006,15.58566E+000,15.00000E+000,10.10700E-009,15.46952E+000
1,1,126,26.25000E+000,3.65969E-006,15.70760E+000,15.00000E+000,10.68200E-009,15.60687E+000
1,1,127,25.90000E+000,3.61304E-006,15.82947E+000,15.00000E+000,10.22500E-009,15.72874E+000
1,1,128,25.55000E+000,3.57642E-006,15.95136E+000,15.00000E+000,9.92600E-009,15.85062E+000
1,1,129,25.20000E+000,3.53124E-006,16.08385E+000,15.00000E+000,9.33200E-009,15.97250E+000
1,1,130,24.85000E+000,3.47905E-006,16.20576E+000,15.00000E+000,10.61800E-009,16.10502E+000
1,1,131,24.50000E+000,3.52461E-006,16.32764E+000,15.00000E+000,10.52900E-009,16.22689E+000
1,1,132,24.15000E+000,3.42956E-006,16.44960E+000,15.00000E+000,10.27800E-009,16.34882E+000
1,1,133,23.80000E+000,3.43102E-006,16.58492E+000,15.00000E+000,9.64100E-009,16.47078E+000
1,1,134,23.45000E+000,3.41551E-006,16.70686E+000,15.00000E+000,10.50600E-009,16.60611E+000
1,1,135,23.10000E+000,3.35529E-006,16.82886E+000,15.00000E+000,10.41400E-009,16.72813E+000
1,1,136,22.75000E+000,3.34126E-006,16.95075E+000,15.00000E+000,10.00600E-009,16.85001E+000
1,1,137,22.40000E+000,3.27764E-006,17.08775E+000,15.00000E+000,9.49200E-009,16.97189E+000
1,1,138,22.05000E+000,3.26700E-006,17.20967E+000,15.00000E+000,10.17400E-009,17.10892E+000
1,1,139,21.70000E+000,3.23062E-006,17.33252E+000,15.00000E+000,9.73300E-009,17.23081E+000
1,1,140,21.35000E+000,3.18895E-006,17.45481E+000,15.00000E+000,9.03200E-009,17.35367E+000
1,1,141,21.00000E+000,3.11620E-006,17.58741E+000,15.00000E+000,8.84500E-009,17.47600E+000
1,1,142,20.65000E+000,3.07515E-006,17.70936E+000,15.00000E+000,10.32400E-009,17.60861E+000
1,1,143,20.30000E+000,2.99406E-006,17.83125E+000,15.00000E+000,9.76700E-009,17.73051E+000
1,1,144,19.95000E+000,2.97876E-006,17.95316E+000,15.00000E+000,9.14400E-009,17.85237E+000
1,1,145,19.60000E+000,2.92968E-006,18.08799E+000,15.00000E+000,9.01300E-009,17.97431E+000
1,1,146,19.25000E+000,2.92316E-006,18.21009E+000,15.00000E+000,10.18100E-009,18.10917E+000
1,1,147,18.90000E+000,2.86994E-006,18.33220E+000,15.00000E+000,9.83500E-009,18.23127E+000
1,1,148,18.55000E+000,2.79998E-006,18.45417E+000,15.00000E+000,9.14500E-009,18.35335E+000
1,1,149,18.20000E+000,2.77820E-006,18.58898E+000,15.00000E+000,8.86100E-009,18.47532E+000
1,1,150,17.85000E+000,2.69808E-006,18.71096E+000,15.00000E+000,10.03400E-009,18.61023E+000
1,1,151,17.50000E+000,2.68588E-006,18.83283E+000,15.00000E+000,9.58600E-009,18.73210E+000
1,1,152,17.15000E+000,2.58197E-006,18.95472E+000,15.00000E+000,9.27800E-009,18.85398E+000
1,1,153,16.80000E+000,2.57210E-006,19.09437E+000,14.99999E+000,8.95100E-009,18.97586E+000
1,1,154,16.45000E+000,2.48800E-006,19.21629E+000,15.00000E+000,8.88900E-009,19.11551E+000
1,1,155,16.10000E+000,2.44390E-006,19.33818E+000,15.00000E+000,9.16100E-009,19.23743E+000
1,1,156,15.75000E+000,2.39941E-006,19.46016E+000,14.99999E+000,9.52500E-009,19.35936E+000
1,1,157,15.40000E+000,2.35815E-006,19.59595E+000,15.00000E+000,9.91000E-009,19.48131E+000
1,1,158,15.05000E+000,2.27091E-006,19.71787E+000,15.00000E+000,9.22800E-009,19.61715E+000
1,1,159,14.70000E+000,2.21147E-006,19.83979E+000,15.00000E+000,9.50000E-009,19.73906E+000
1,1,160,14.35000E+000,2.14575E-006,19.96168E+000,14.99999E+000,9.86600E-009,19.86093E+000
1,1,161,14.00000E+000,2.08769E-006,20.09492E+000,15.00000E+000,10.50000E-009,19.98283E+000
1,1,162,13.65000E+000,2.03140E-006,20.21684E+000,15.00000E+000,9.24600E-009,20.11612E+000
1,1,163,13.30000E+000,1.97787E-006,20.33875E+000,15.00000E+000,9.40700E-009,20.23802E+000
1,1,164,12.95000E+000,1.90905E-006,20.46072E+000,15.00000E+000,9.82500E-009,20.35994E+000
1,1,165,12.60000E+000,1.86292E-006,20.59749E+000,14.99999E+000,10.53400E-009,20.48228E+000
1,1,166,12.25000E+000,1.77698E-006,20.71943E+000,14.99999E+000,9.71300E-009,20.61869E+000
1,1,167,11.90000E+000,1.73681E-006,20.84129E+000,15.00000E+000,10.22300E-009,20.74057E+000
1,1,168,11.55000E+000,1.69676E-006,20.96319E+000,15.00000E+000,10.66700E-009,20.86243E+000
1,1,169,11.20000E+000,1.62982E-006,21.10126E+000,15.00000E+000,11.03000E-009,20.98435E+000
1,1,170,10.85000E+000,1.56498E-006,21.22320E+000,15.00000E+000,10.79200E-009,21.12243E+000
1,1,171,10.50000E+000,1.49017E-006,21.34513E+000,15.00000E+000,11.06600E-009,21.24435E+000
1,1,172,10.15000E+000,1.43769E-006,21.46707E+000,15.00000E+000,11.48400E-009,21.36626E+000
1,1,173,9.80000E+000,1.35190E-006,21.59554E+000,15.00000E+000,11.28800E-009,21.48819E+000
1,1,174,9.45000E+000,1.30368E-006,21.71747E+000,15.00000E+000,9.79000E-009,21.61673E+000
1,1,175,9.10000E+000,1.25069E-006,21.83934E+000,15.00000E+000,9.99100E-009,21.73859E+000
1,1,176,8.75000E+000,1.15665E-006,21.96122E+000,15.00000E+000,10.46400E-009,21.86049E+000
1,1,177,8.40000E+000,1.10919E-006,22.09609E+000,15.00000E+000,11.08200E-009,21.98237E+000
1,1,178,8.05000E+000,1.03473E-006,22.21803E+000,15.00000E+000,9.91800E-009,22.11729E+000
1,1,179,7.70000E+000,989.01000E-009,22.33995E+000,15.00000E+000,10.19300E-009,22.23921E+000
1,1,180,7.35000E+000,931.19000E-009,22.46195E+000,15.00000E+000,10.77200E-009,22.36173E+000
1,1,181,7.00000E+000,877.35700E-009,22.59824E+000,15.00000E+000,11.34400E-009,22.48310E+000
1,1,182,6.65000E+000,803.01500E-009,22.71902E+000,15.00000E+000,10.21900E-009,22.61943E+000
1,1,183,6.30000E+000,748.80500E-009,22.83975E+000,14.99999E+000,10.44000E-009,22.74018E+000
1,1,184,5.95000E+000,690.57600E-009,22.96049E+000,15.00000E+000,10.56300E-009,22.86091E+000
1,1,185,5.60000E+000,648.28700E-009,23.08707E+000,15.00000E+000,10.81700E-009,22.98163E+000
1,1,186,5.25000E+000,586.11000E-009,23.20860E+000,15.00000E+000,11.26700E-009,23.10902E+000
1,1,187,4.90000E+000,527.57400E-009,23.33010E+000,15.00000E+000,10.92600E-009,23.23089E+000
1,1,188,4.55000E+000,488.05000E-009,23.45087E+000,15.00000E+000,10.76200E-009,23.35153E+000
1,1,189,4.20000E+000,432.83300E-009,23.58802E+000,15.00000E+000,10.43800E-009,23.47231E+000
1,1,190,3.85000E+000,386.58100E-009,23.70880E+000,14.99999E+000,11.09000E-009,23.60950E+000
1,1,191,3.50000E+000,337.36300E-009,23.82954E+000,15.00000E+000,11.19500E-009,23.72997E+000
1,1,192,3.15000E+000,300.88200E-009,23.95029E+000,15.00000E+000,10.86100E-009,23.85070E+000
1,1,193,2.80000E+000,256.28400E-009,24.08981E+000,15.00000E+000,10.67200E-009,23.97145E+000
1,1,194,2.45000E+000,214.44600E-009,24.21058E+000,15.00000E+000,10.73700E-009,24.11130E+000
1,1,195,2.10000E+000,174.61900E-009,24.33170E+000,15.00000E+000,10.29900E-009,24.23234E+000
1,1,196,1.75000E+000,138.00300E-009,24.45247E+000,15.00000E+000,10.16700E-009,24.35316E+000
1,1,197,1.40000E+000,104.45000E-009,24.58993E+000,15.00000E+000,9.94300E-009,24.47396E+000
1,1,198,1.05000E+000,72.50900E-009,24.71072E+000,15.00000E+000,10.71100E-009,24.61142E+000
1,1,199,700.00000E-003,44.30700E-009,24.83144E+000,15.00000E+000,10.41000E-009,24.73215E+000
1,1,200,350.00000E-003,18.71200E-009,24.95219E+000,15.00000E+000,10.14700E-009,24.85289E+000
1,1,201,0.00000E+000,76.00000E-012,25.09084E+000,15.00000E+000,9.93800E-009,24.97359E+000
1,1,202,-350.00000E-003,-17.72400E-009,25.21171E+000,15.00000E+000,10.13000E-009,25.11294E+000
1,1,203,-700.00000E-003,-42.39200E-009,25.33244E+000,15.00000E+000,9.99200E-009,25.23315E+000
1,1,204,-1.05000E+000,-73.60600E-009,25.45322E+000,15.00000E+000,9.87300E-009,25.35390E+000
1,1,205,-1.40000E+000,-111.57000E-009,25.59180E+000,15.00000E+000,9.81700E-009,25.47468E+000
1,1,206,-1.75000E+000,-156.60300E-009,25.71258E+000,15.00000E+000,9.88500E-009,25.61342E+000
1,1,207,-2.10000E+000,-212.02400E-009,25.83364E+000,15.00000E+000,9.87300E-009,25.73402E+000
1,1,208,-2.45000E+000,-266.64000E-009,25.95438E+000,15.00000E+000,9.67500E-009,25.85509E+000
1,1,209,-2.80000E+000,-341.18500E-009,26.09273E+000,15.00000E+000,9.55100E-009,25.97587E+000
1,1,210,-3.15000E+000,-412.22500E-009,26.21350E+000,15.00000E+000,9.85100E-009,26.11435E+000
1,1,211,-3.50000E+000,-486.58700E-009,26.33425E+000,15.00000E+000,9.66800E-009,26.23505E+000
1,1,212,-3.85000E+000,-573.27300E-009,26.45500E+000,15.00000E+000,9.58900E-009,26.35581E+000
1,1,213,-4.20000E+000,-672.76700E-009,26.59374E+000,15.00000E+000,9.55400E-009,26.47655E+000
1,1,214,-4.55000E+000,-782.59000E-009,26.71452E+000,15.00000E+000,9.54800E-009,26.61531E+000
1,1,215,-4.90000E+000,-892.79000E-009,26.83905E+000,15.00000E+000,9.69300E-009,26.73699E+000
1,1,216,-5.25000E+000,-1.01729E-006,26.96187E+000,14.99999E+000,10.36100E-009,26.86136E+000
1,1,217,-5.60000E+000,-1.14811E-006,27.10536E+000,15.00000E+000,11.01500E-009,26.98302E+000
1,1,218,-5.95000E+000,-1.29157E-006,27.22729E+000,15.00000E+000,11.33200E-009,27.12656E+000
1,1,219,-6.30000E+000,-1.43438E-006,27.34928E+000,15.00000E+000,11.06500E-009,27.24864E+000
1,1,220,-6.65000E+000,-1.58810E-006,27.47123E+000,15.00000E+000,10.61900E-009,27.37045E+000
1,1,221,-7.00000E+000,-1.74653E-006,27.62720E+000,15.00000E+000,10.15100E-009,27.49238E+000
1,1,222,-7.35000E+000,-1.93295E-006,27.74914E+000,15.00000E+000,11.11900E-009,27.64839E+000
1,1,223,-7.70000E+000,-2.12648E-006,27.87103E+000,15.00000E+000,10.69500E-009,27.77033E+000
1,1,224,-8.05000E+000,-2.30304E-006,27.99295E+000,15.00000E+000,10.15000E-009,27.89222E+000
1,1,225,-8.40000E+000,-2.50210E-006,28.11541E+000,15.00000E+000,9.69800E-009,28.01504E+000
1,1,226,-8.75000E+000,-2.69214E-006,28.23730E+000,15.00000E+000,9.71700E-009,28.13659E+000
1,1,227,-9.10000E+000,-2.90463E-006,28.35919E+000,14.99999E+000,9.98800E-009,28.25846E+000
1,1,228,-9.45000E+000,-3.14145E-006,28.48109E+000,15.00000E+000,10.52100E-009,28.38035E+000
1,1,229,-9.80000E+000,-3.38815E-006,28.61274E+000,15.00000E+000,11.03800E-009,28.50224E+000
1,1,230,-10.15000E+000,-3.58506E-006,28.73470E+000,14.99999E+000,10.14900E-009,28.63393E+000
1,1,231,-10.50000E+000,-3.89519E-006,28.85663E+000,15.00000E+000,10.00100E-009,28.75586E+000
1,1,232,-10.85000E+000,-4.16330E-006,28.97854E+000,15.00000E+000,10.18500E-009,28.87776E+000
1,1,233,-11.20000E+000,-4.44899E-006,29.11054E+000,15.00000E+000,10.61300E-009,28.99967E+000
1,1,234,-11.55000E+000,-4.73924E-006,29.23245E+000,14.99999E+000,10.85900E-009,29.13168E+000
1,1,235,-11.90000E+000,-5.01242E-006,29.35434E+000,15.00000E+000,10.47000E-009,29.25361E+000
1,1,236,-12.25000E+000,-5.35703E-006,29.47647E+000,15.00000E+000,10.39600E-009,29.37550E+000
1,1,237,-12.60000E+000,-5.67832E-006,29.61201E+000,15.00000E+000,10.67600E-009,29.49763E+000
1,1,238,-12.95000E+000,-6.01014E-006,29.73394E+000,15.00000E+000,10.81300E-009,29.63320E+000
1,1,239,-13.30000E+000,-6.37551E-006,29.85583E+000,15.00000E+000,10.66600E-009,29.75512E+000
1,1,240,-13.65000E+000,-6.73629E-006,29.97790E+000,15.00000E+000,10.99900E-009,29.87726E+000
1,1,241,-14.00000E+000,-7.07979E-006,30.11171E+000,15.00000E+000,11.37800E-009,29.99906E+000
1,1,242,-14.35000E+000,-7.46393E-006,30.23363E+000,15.00000E+000,11.47000E-009,30.13287E+000
1,1,243,-14.70000E+000,-7.90131E-006,30.35551E+000,15.00000E+000,11.35300E-009,30.25507E+000
1,1,244,-15.05000E+000,-8.20292E-006,30.47749E+000,15.00000E+000,11.59300E-009,30.37667E+000
1,1,245,-15.40000E+000,-8.67839E-006,30.61594E+000,15.00000E+000,12.12700E-009,30.49893E+000
1,1,246,-15.75000E+000,-9.00555E-006,30.73789E+000,15.00000E+000,11.97700E-009,30.63715E+000
1,1,247,-16.10000E+000,-9.36674E-006,30.85978E+000,15.00000E+000,12.51000E-009,30.75934E+000
1,1,248,-16.45000E+000,-9.81354E-006,30.98169E+000,15.00000E+000,13.22900E-009,30.88131E+000
1,1,249,-16.80000E+000,-10.24846E-006,31.11456E+000,15.00000E+000,13.94400E-009,31.00324E+000
1,1,250,-17.15000E+000,-10.68990E-006,31.23648E+000,15.00000E+000,12.67200E-009,31.13702E+000
1,1,251,-17.50000E+000,-11.13100E-006,31.35842E+000,15.00000E+000,12.92900E-009,31.25765E+000
1,1,252,-17.85000E+000,-11.61410E-006,31.48036E+000,15.00000E+000,13.77800E-009,31.37957E+000
1,1,253,-18.20000E+000,-11.99960E-006,31.61510E+000,15.00000E+000,14.90300E-009,31.50307E+000
1,1,254,-18.55000E+000,-12.38460E-006,31.73701E+000,15.00000E+000,13.56500E-009,31.63630E+000
1,1,255,-18.90000E+000,-12.77200E-006,31.85903E+000,15.00000E+000,14.13200E-009,31.75888E+000
